,시설총규모,업소위치분기,distance,성공여부,창업월,구_1_25,프랜차이즈여부_02,sub_19
32121,4.41,1,0.6794899999999999,1,4,8,0,1
27437,26.33,1,0.26075,1,12,1,0,8
18225,92.1,1,0.30321,1,6,14,0,4
21575,31.08,1,0.5734899999999999,0,12,6,0,6
934,33.0,1,0.46335,1,7,5,0,3
21178,13.2,1,0.59228,1,8,6,0,1
14615,95.88,1,0.05003,1,2,3,0,5
31692,98.6,1,1.1960899999999999,1,3,8,0,3
20996,19.27,1,0.22438000000000002,1,12,6,0,8
33231,85.95,1,0.6319100000000001,1,4,10,0,2
4140,35.8,0,0.31898000000000004,1,7,17,0,5
17731,75.9,1,0.52793,1,8,7,0,2
15267,108.72,1,0.42563999999999996,0,8,3,0,1
10103,29.97,0,0.56523,0,7,25,0,7
32985,94.27,1,1.30251,1,1,10,0,2
33538,219.14,1,0.2248,0,4,10,0,2
30160,405.0,1,0.26075,0,4,1,0,8
9167,99.0,1,0.46863999999999995,1,11,13,0,5
15954,20.8,0,0.43913,1,9,15,0,8
15962,39.0,1,0.12440999999999999,0,4,15,0,2
23360,66.0,1,0.58019,1,10,9,0,1
22922,52.34,1,2.5464700000000002,1,10,9,0,1
394,267.23,1,3.17579,1,5,5,0,3
4039,92.87,2,0.7044100000000001,1,7,17,0,5
18921,181.8,1,0.9975,1,10,14,2,4
16053,200.72,1,0.72636,1,6,15,1,1
23466,42.6,1,0.61803,1,3,9,0,1
14314,37.62,1,0.6188,0,10,3,0,5
17238,206.28,1,1.05667,1,5,7,1,8
26681,122.4,1,0.37779,1,6,1,0,3
32844,110.88,1,2.19187,0,7,10,0,2
19005,104.1,0,1.01217,0,12,14,0,4
11161,14.85,1,0.46216999999999997,1,8,16,0,5
31330,129.3,1,0.77213,1,8,8,0,9
18212,29.52,1,0.8378200000000001,1,2,14,0,4
16412,24.1,0,0.9296399999999999,0,7,15,0,2
2871,94.5,1,0.23544,0,6,4,0,7
15003,55.0,1,0.33726,1,4,3,0,1
211,34.2,1,0.24329,1,1,5,0,3
15069,80.53,1,0.42665,0,8,3,1,5
22798,67.41,0,1.37035,0,10,9,0,1
31805,37.0,1,0.47103,0,1,8,0,1
23801,8.0,1,0.17878,0,11,9,0,1
13257,6.6,1,0.4454,1,4,11,0,2
33618,40.4,1,0.17252,1,2,10,0,9
11113,84.16,1,0.43236,1,10,16,0,5
24581,52.8,1,0.34369,0,9,2,0,3
13006,33.0,1,0.39865,0,7,11,0,1
30362,15.0,1,0.31025,1,9,1,0,3
25990,115.77,1,0.56307,1,2,2,1,1
12758,111.47,1,1.3975799999999998,1,2,11,0,1
9669,77.25,2,0.63461,1,4,25,0,7
24361,37.44,1,0.33295,0,9,2,0,6
28919,85.8,1,0.26855999999999997,1,11,1,0,8
28474,44.2,1,0.51827,0,2,1,0,8
21168,46.22,1,0.22438000000000002,1,7,6,0,8
20476,0.0,1,0.15711,1,4,6,0,2
17190,190.08,1,0.32285,1,10,7,0,2
239,9.36,1,0.27964,1,4,5,0,3
3770,23.79,1,0.09349,1,3,4,0,1
14606,57.51,1,0.32306999999999997,1,1,3,0,5
20935,83.49,1,0.74966,1,6,6,0,2
27381,100.0,1,1.23213,1,4,1,0,1
1180,59.4,0,0.23964000000000002,1,2,5,0,4
29088,66.0,1,0.26959,1,8,1,0,1
129,18.81,1,0.23667,0,7,5,0,3
33097,57.63,1,0.0583,0,1,10,0,2
23664,82.5,1,0.34509,1,6,9,0,1
14036,20.0,1,0.12499,1,4,3,2,2
7232,141.29,1,0.38856999999999997,1,8,12,1,4
8065,106.5,1,1.08463,1,7,22,0,6
6902,31.59,1,1.87575,1,7,12,0,2
28951,59.4,1,0.42838000000000004,0,1,1,0,1
12072,30.0,0,0.61375,1,1,20,0,5
2237,25.29,0,0.23068000000000002,1,11,4,0,7
14285,78.0,0,0.49461000000000005,0,7,3,0,1
17545,115.7,1,0.51808,1,6,7,0,2
11035,21.54,1,0.8076300000000001,1,5,16,1,7
24690,26.74,1,0.26493,1,8,2,0,1
19544,20.9,1,0.60444,1,10,23,0,4
16401,18.0,1,0.36065,1,6,15,0,1
25446,33.0,1,0.10151,1,8,2,0,1
11300,25.89,1,0.47813,0,10,16,0,4
21529,30.0,0,0.23409000000000002,1,5,6,0,1
29967,33.0,1,0.26075,0,10,1,0,8
17336,98.34,1,1.00509,0,7,7,0,2
7052,106.6,1,0.28941999999999996,0,7,12,0,4
14621,32.96,1,0.41662,1,3,3,0,1
32248,60.0,1,0.77764,1,1,8,0,8
13005,17.0,1,0.53066,1,7,11,0,1
27403,23.14,0,0.18844,1,8,1,2,1
28792,29.4,1,0.34383,0,5,1,0,8
5093,14.28,0,0.36079,1,1,21,0,1
10379,65.06,1,0.43988999999999995,1,10,24,0,7
2248,87.56,1,0.49456000000000006,1,9,4,0,1
9396,46.16,1,0.22956,1,10,13,0,7
17184,6.6,1,0.552,0,9,7,0,8
27657,12.84,1,0.35312,1,4,1,0,6
17922,34.15,1,0.36823,1,11,7,0,2
5128,6.6,1,0.2972,1,3,21,0,2
8783,0.0,1,0.21773,0,4,13,0,7
2736,2.0,1,0.32977,1,10,4,0,1
32774,107.4,1,1.16696,1,4,10,0,9
28398,26.4,1,0.62426,1,10,1,0,1
5379,27.0,1,0.13368,1,2,21,1,2
33287,46.8,1,2.8136,1,12,10,0,8
7505,90.0,1,0.38735,1,5,12,0,4
12637,108.31,1,0.44073,0,12,11,0,1
8212,66.0,1,1.10294,1,11,22,0,6
27734,129.82,1,0.65904,1,2,1,1,3
11433,29.7,1,0.19856,1,7,16,0,7
14677,8.0,1,0.38982,1,9,3,0,1
27747,35.5,1,0.34791,0,4,1,0,1
4934,58.75,0,0.27247,1,5,21,0,2
2458,16.26,1,0.2594,0,11,4,0,2
30366,72.6,0,0.64247,1,9,1,2,3
15246,17.86,1,1.2681200000000001,0,6,3,0,5
29745,29.7,1,0.30614,1,3,1,0,6
22385,26.4,1,0.20600000000000002,1,3,19,0,6
8946,45.26,1,1.37704,1,8,13,0,7
14187,33.0,1,0.45538,1,7,3,0,1
2285,48.18,1,0.1854,1,1,4,0,7
4776,63.54,1,0.5917100000000001,0,9,17,0,7
8728,0.0,1,0.24285,0,6,13,0,7
24800,89.09,0,2.43241,1,5,2,0,3
18995,188.65,1,0.24376,1,10,14,2,4
14834,127.08,2,0.76474,0,6,3,0,5
31690,22.44,1,0.49723999999999996,1,2,8,0,1
15040,15.0,1,0.14296,1,6,3,0,1
25123,44.29,1,1.10851,1,3,2,0,3
27006,96.48,1,0.13318,0,7,1,0,6
27714,21.48,1,0.28648,1,11,1,0,6
9293,44.75,1,0.9921,1,3,13,0,7
10291,60.75,1,0.852,1,1,24,0,7
5269,53.0,1,0.6332300000000001,1,4,21,0,3
7669,65.28,1,1.14029,1,1,12,0,4
27508,6.61,1,0.39377,0,9,1,0,3
10640,92.0,1,0.12599000000000002,0,1,24,0,7
10511,30.4,1,1.9297099999999998,1,10,24,0,7
16689,36.36,1,0.65382,1,9,7,0,2
19160,67.62,1,0.54903,0,12,23,0,4
13401,33.0,1,1.38884,1,2,11,0,1
29985,179.97,2,0.6369600000000001,1,11,1,2,1
29465,137.49,1,0.34608,0,12,1,1,1
25717,30.0,1,0.053779999999999994,1,7,2,0,3
20448,0.0,1,0.37877,1,9,6,0,4
10328,0.0,0,0.61566,0,10,24,0,4
5760,84.66,0,0.45974,1,12,18,0,2
14952,106.9,1,0.40399999999999997,1,12,3,2,1
25902,204.63,0,0.36207,1,7,2,0,3
27107,51.56,2,0.32263000000000003,0,4,1,0,8
6957,41.9,1,0.06483,1,1,12,0,1
19556,27.78,1,1.04465,1,2,23,0,4
29097,29.8,1,0.4858,0,8,1,0,3
27366,59.5,1,0.33273,0,12,1,0,3
3316,217.69,1,0.30105,1,8,4,1,3
10983,63.0,1,0.22227,1,4,16,0,6
28743,49.5,1,0.34293,0,2,1,0,1
12789,76.43,1,1.06599,0,4,11,0,5
30433,9.9,1,0.26075,0,12,1,0,8
21806,86.5,1,0.35169,0,8,19,0,6
32126,52.54,1,1.9416,1,4,8,0,2
8583,0.0,1,1.21441,1,12,13,0,7
28039,116.0,1,0.08795,1,11,1,1,1
1561,10.0,1,0.55686,1,3,5,0,7
31613,42.0,1,0.35493,1,6,8,0,1
22194,60.62,1,0.2656,1,8,19,0,8
21251,85.34,1,0.42615,0,3,6,0,4
1229,92.0,0,0.30387,1,7,5,0,2
18207,67.1,1,1.25796,0,5,14,0,4
29526,68.0,1,0.6009,1,3,1,0,6
7342,33.39,1,0.7066,1,12,12,0,4
14567,104.64,1,0.19485,1,9,3,0,1
27116,44.4,1,0.45618000000000003,0,6,1,0,6
8752,70.56,1,0.22146,1,4,13,0,7
19258,65.5,1,1.10955,1,4,23,0,4
965,62.3,1,0.25279,1,11,5,0,3
2718,62.7,1,0.41623000000000004,1,6,4,0,1
15871,82.5,1,0.50648,1,11,15,0,1
17761,54.0,1,0.60006,1,11,7,0,8
19299,6.97,1,0.59107,1,12,23,0,4
20975,56.2,1,0.20367000000000002,1,10,6,0,2
12750,111.84,1,0.48373999999999995,1,8,11,0,1
27171,23.36,1,0.57928,1,7,1,0,3
14331,36.0,1,0.39895,1,11,3,0,5
30298,39.6,1,0.4503,1,8,1,0,3
32063,279.7,1,0.54032,1,9,8,1,1
8439,23.0,1,1.1701,1,9,22,0,6
18718,40.0,1,0.5977899999999999,0,5,14,0,1
18165,34.0,1,0.36391999999999997,1,12,14,0,4
22236,116.52,1,0.28402,1,3,19,1,6
20979,335.9,1,0.56653,1,10,6,1,4
23365,41.17,1,0.17372,0,11,9,0,1
1018,40.0,1,0.35618,1,5,5,0,4
12452,67.09,1,1.1838799999999998,1,3,11,0,5
21140,52.23,1,0.20769,1,4,6,0,4
12868,9.91,1,0.31358,1,12,11,0,2
31485,57.2,1,2.4929200000000002,1,4,8,0,2
30234,260.69,1,0.24641,0,6,1,0,1
18807,15.0,1,0.5977899999999999,1,7,14,0,1
5375,59.22,1,0.30289,1,2,21,0,2
30428,31.21,1,0.6877800000000001,0,12,1,0,6
23045,95.7,1,0.23138000000000003,1,9,9,0,1
18877,102.58,1,0.46889,1,5,14,0,1
11968,6.25,0,10.636569999999999,1,5,20,0,6
33597,59.17,0,1.13004,1,11,10,1,9
3503,3.3,0,0.32253000000000004,1,3,4,0,3
4585,39.6,1,0.30244,1,1,17,0,5
25327,114.14,1,0.38895,1,10,2,0,3
24854,61.72,1,0.45658999999999994,1,1,2,0,8
29102,46.2,1,0.57023,1,9,1,0,6
24773,36.26,1,0.32247,1,1,2,2,1
7380,66.0,1,0.3627,1,8,12,0,4
11398,49.5,1,0.45966999999999997,1,12,16,2,4
26647,69.7,1,1.09414,1,8,1,0,3
492,22.44,1,0.3718,1,10,5,0,2
33810,12.0,1,1.45876,1,10,10,0,9
27607,29.75,1,0.24509,1,12,1,0,1
23201,273.0,1,0.36024,1,5,9,1,1
14610,32.66,1,0.41345,1,2,3,0,5
2331,0.0,1,0.52378,1,12,4,0,1
19039,15.98,1,0.20335999999999999,0,7,14,0,6
9244,88.13,1,0.28968,1,4,13,0,5
15274,23.1,1,0.059539999999999996,1,8,3,0,2
14019,189.0,1,0.24204,1,11,3,0,1
33117,51.09,1,0.23783,0,1,10,0,2
5372,66.0,0,0.28714,1,1,21,0,1
9783,104.42,1,1.81752,0,2,25,0,7
5031,69.36,1,0.51699,1,9,21,0,1
25278,33.05,0,1.56177,0,5,2,0,3
29812,6.6,1,0.20084000000000002,0,5,1,0,6
20013,92.35,1,0.36985,1,8,6,0,4
25545,22.1,0,0.41763999999999996,1,5,2,0,1
14764,30.61,1,1.2681200000000001,0,2,3,0,5
7364,13.59,1,0.38755,1,4,12,0,4
27949,10.0,1,0.52204,0,3,1,0,3
5206,56.7,1,0.2919,0,12,21,0,2
8342,211.55,1,0.32849,1,4,22,2,6
24467,297.0,1,0.9248200000000001,0,10,2,0,1
28573,128.7,1,0.62248,1,6,1,1,3
11302,66.71,1,0.56923,1,10,16,0,6
28893,15.5,1,0.5901,1,9,1,0,8
3412,181.72,1,0.26049,1,7,4,0,7
25924,18.0,1,0.1898,1,8,2,0,1
8378,36.45,1,1.80872,1,9,22,0,6
2993,69.3,0,0.44441,0,9,4,0,3
7918,73.98,0,0.5555399999999999,1,5,22,0,6
9182,65.72,1,0.27408000000000005,1,3,13,1,5
20765,17.0,1,0.06886,1,9,6,0,2
33053,39.6,1,1.11786,1,10,10,0,2
23500,41.05,1,0.36867,1,8,9,1,1
17442,249.26,1,0.29422,1,6,7,0,1
19912,95.54,1,0.58532,0,5,6,0,6
24225,47.73,1,0.67818,0,9,2,0,1
28589,99.1,1,0.26075,1,6,1,1,8
1452,26.44,0,0.49409,0,6,5,0,2
20385,70.29,1,0.61522,1,5,6,0,6
18753,51.1,1,1.37276,1,10,14,0,4
28308,66.0,1,0.49891,0,6,1,0,8
6480,248.0,1,0.17257,1,3,18,1,1
2906,39.6,1,0.14611,1,12,4,0,7
26217,65.61,0,0.36256,1,5,2,0,3
15037,67.5,1,0.33305999999999997,1,6,3,0,5
11337,3.0,1,0.5222399999999999,1,4,16,0,6
3294,22.98,1,0.31506,1,7,4,0,5
33444,23.1,0,1.7700799999999999,1,4,10,0,2
25522,90.6,1,0.37043000000000004,0,4,2,0,3
31622,220.05,1,2.52313,0,9,8,0,2
12742,115.5,1,0.3374,0,3,11,0,1
33564,125.6,1,1.8967599999999998,0,7,10,0,2
26720,30.8,1,0.35215,1,4,1,0,3
24522,31.13,1,0.12233,1,1,2,0,3
8811,0.0,1,0.42323,0,4,13,0,7
4635,88.2,1,0.76683,1,9,17,0,4
14773,244.31,1,0.39592,0,3,3,0,2
26063,74.51,2,1.21605,0,7,2,0,7
16476,9.2,1,1.52245,1,6,15,0,2
29415,33.12,1,0.77566,1,10,1,0,8
2873,116.5,1,0.28456,1,6,4,0,7
15360,61.73,1,0.4535,0,3,3,0,1
9792,91.29,1,0.14303,0,12,25,0,7
4738,10.0,1,0.65522,1,3,17,0,5
6217,33.47,1,0.8774299999999999,1,8,18,0,1
8124,53.75,1,0.8219799999999999,1,4,22,0,4
8760,0.0,1,0.60288,1,6,13,0,5
29275,95.0,1,0.16385,1,5,1,0,1
6828,67.45,1,0.12759,0,3,12,0,4
13748,111.82,1,0.50174,1,5,3,0,5
14367,16.5,1,0.93595,0,2,3,1,5
10578,29.23,1,1.3459999999999999,1,5,24,0,4
20639,562.3,1,0.8724200000000001,1,3,6,0,2
8613,0.0,1,0.08968,1,10,13,0,7
9448,21.28,1,0.72301,1,7,13,0,7
1182,6.6,1,0.22878,1,2,5,0,2
27345,29.7,1,0.46711,1,8,1,0,8
27337,122.8,1,0.4592,1,6,1,1,8
25642,17.4,1,0.77198,1,1,2,0,1
1833,15.6,1,0.2886,1,10,5,0,2
16230,33.0,2,0.35996999999999996,1,8,15,0,8
16521,55.0,1,0.5572600000000001,1,4,15,0,1
14141,12.56,1,0.5424800000000001,1,10,3,0,2
20781,13.2,1,0.37573,1,11,6,0,1
9653,47.69,1,0.62183,1,10,25,0,7
27145,17.09,1,0.66564,0,12,1,0,3
26024,39.0,1,0.3867,1,4,2,0,3
8740,141.24,1,1.9747400000000002,1,5,13,0,7
8323,176.49,1,0.79865,1,12,22,1,6
8387,33.0,1,0.27742,0,11,22,0,6
5482,108.77,1,0.45751000000000003,1,9,21,0,2
14451,344.06,1,0.58694,1,9,3,0,5
18918,40.09,1,0.6451,0,10,14,0,4
6748,123.57,1,0.73735,0,8,12,0,4
26582,82.56,1,0.34204,1,5,1,0,1
26880,52.44,0,0.30337,1,9,1,0,8
1672,36.0,1,0.49653,1,3,5,0,3
23956,62.91,1,1.23743,0,12,2,0,1
268,128.9,1,0.3383,1,10,5,0,3
24806,89.0,1,0.5110899999999999,1,7,2,1,1
22247,24.75,1,0.28522,1,5,19,0,6
32898,66.7,1,2.30975,0,12,10,0,8
7078,56.1,1,0.68362,1,9,12,0,1
24649,31.35,1,0.48252,1,8,2,0,3
23494,493.92,1,0.62941,1,7,9,0,1
3005,215.0,1,0.21172,1,11,4,2,1
6123,69.55,1,0.54072,0,6,18,0,2
23353,43.5,1,0.43223999999999996,1,9,9,0,1
2418,6.6,1,0.39363000000000004,1,3,4,0,1
32709,90.34,1,1.5036200000000002,1,4,10,0,2
17757,53.34,1,0.27731999999999996,1,10,7,1,2
7620,11.0,1,0.5452600000000001,1,3,12,0,1
24492,63.1,1,2.61154,0,7,2,0,3
32143,20.0,1,0.21448000000000003,0,6,8,0,8
13366,20.0,1,0.7247,0,8,11,0,1
7670,8.0,1,1.14029,0,1,12,0,4
5448,20.0,1,0.46182,1,4,21,0,1
19242,68.98,1,0.8256399999999999,0,8,23,0,4
25835,67.11,1,0.12595,1,3,2,0,3
16288,49.5,1,0.94931,1,5,15,0,8
10567,33.12,1,0.03728,1,4,24,0,7
28486,95.7,1,0.04445,1,2,1,1,1
24975,9.8,1,1.2238799999999999,0,1,2,0,3
29417,10.89,1,0.53883,0,10,1,0,1
33063,29.7,1,0.97206,1,6,10,0,9
23237,121.0,1,0.6113,1,10,9,0,1
20885,16.8,1,0.20688,0,11,6,0,8
31422,58.59,2,0.54932,1,5,8,0,9
13296,64.36,1,0.32692,1,1,11,0,3
13916,24.18,1,0.6129399999999999,1,5,3,0,5
12951,39.6,1,1.36929,1,7,11,0,1
5446,72.0,1,0.34331,1,4,21,0,3
26643,70.7,1,0.7387,1,12,1,0,1
12480,76.5,1,0.44141,1,12,11,0,1
24382,49.22,1,0.12595,0,5,2,0,3
30423,36.0,1,0.52965,1,12,1,0,1
1761,6.0,1,0.65764,1,3,5,0,3
7578,89.68,0,0.38316999999999996,1,4,12,0,4
9945,33.62,1,0.86495,1,10,25,0,7
7212,23.1,0,0.72023,0,10,12,0,4
23158,213.32,1,1.9141299999999999,1,9,9,0,1
457,15.0,1,0.35256,1,12,5,1,4
7877,78.21,0,0.9165,1,11,22,0,6
27703,132.23,1,0.5131,1,9,1,2,6
24068,80.75,1,0.6424300000000001,1,2,2,0,8
3836,36.0,1,0.37895,1,10,4,0,7
11017,26.88,1,0.8417399999999999,1,2,16,0,4
15896,9.9,1,0.8653799999999999,0,1,15,0,8
5192,56.1,1,0.96816,1,8,21,0,1
26782,71.96,1,1.2006700000000001,1,6,1,0,3
32569,24.72,1,1.15721,1,5,8,0,2
19015,43.3,1,0.54327,1,2,14,0,4
25536,2.2,1,0.38895,0,4,2,0,3
27794,16.52,0,0.49006000000000005,1,10,1,0,1
1722,27.8,1,0.62369,1,10,5,0,7
8971,36.3,1,0.25146999999999997,0,11,13,0,5
22090,9.9,1,0.59434,1,7,19,0,4
18409,69.41,1,0.58423,0,2,14,0,1
11088,27.68,1,0.6675,1,4,16,0,6
12761,103.9,1,0.65274,1,1,11,0,1
18263,30.24,1,0.67633,1,9,14,0,4
12924,77.0,1,0.37605,0,10,11,0,2
19830,73.02,1,0.66962,1,6,6,0,4
32715,73.0,1,0.94629,1,7,10,0,2
13982,30.2,1,0.3184,1,4,3,0,2
17598,80.4,1,0.25972,1,10,7,0,2
18276,65.92,1,0.5633699999999999,1,3,14,0,6
11699,51.6,1,1.3596,1,12,20,0,5
5040,12.1,1,0.35074,1,9,21,0,1
29614,76.7,1,0.25913,0,8,1,0,8
15152,9.74,1,0.73605,0,3,3,0,5
13136,52.5,1,0.39645,1,7,11,0,5
26909,137.03,1,0.16354000000000002,1,8,1,0,3
24347,64.07,1,0.14321,1,6,2,0,1
8264,36.17,1,3.00133,1,7,22,1,6
14289,20.0,1,0.6167100000000001,1,7,3,0,1
1218,29.62,1,0.78065,1,6,5,0,3
22855,71.82,1,0.25394,1,7,9,0,1
10417,66.24,0,0.13376,1,3,24,0,7
7072,15.0,1,0.37954,1,6,12,0,4
24835,56.8,0,0.64907,1,10,2,2,7
11728,49.86,1,0.5464600000000001,0,1,20,0,5
12591,66.0,2,0.40552,0,5,11,0,1
24322,63.2,1,0.63812,1,3,2,0,3
33743,28.05,1,0.92866,1,12,10,0,2
8259,41.0,1,0.78036,1,4,22,0,6
29527,82.0,1,0.39899999999999997,1,3,1,0,1
3798,60.0,1,0.10722000000000001,1,6,4,0,1
25376,191.85,1,0.53372,1,3,2,2,8
11261,79.0,1,0.16889,1,4,16,0,7
26841,100.83,1,0.44974,1,11,1,0,3
31534,48.99,1,0.5734199999999999,0,6,8,0,8
29897,16.5,1,0.20154,0,7,1,0,8
14640,54.5,1,0.8795700000000001,0,5,3,0,1
7679,17.15,1,0.49559,1,2,12,0,4
7913,96.43,1,1.15984,1,4,22,0,6
817,16.5,1,0.24275,1,8,5,0,2
19904,69.69,0,0.5677,1,10,6,0,2
9731,59.4,1,0.20171,1,5,25,0,7
983,120.96,1,0.94065,1,1,5,0,3
13220,31.74,1,0.41875,1,10,11,0,3
9415,38.25,1,0.99587,1,1,13,1,7
25377,12.96,1,0.12595,1,3,2,0,3
29710,540.0,1,0.26075,0,2,1,1,8
13117,26.0,1,0.45047,1,3,11,0,1
26682,458.12,1,0.28121999999999997,1,6,1,0,1
5602,98.85,1,0.1785,1,4,21,0,3
18507,49.59,1,1.11342,1,8,14,0,4
7582,15.0,1,0.30039,1,5,12,0,1
17288,44.16,1,1.3951200000000001,1,1,7,0,8
33551,14.34,0,1.11075,0,5,10,0,9
10292,68.62,1,0.25769000000000003,1,12,24,0,4
24309,47.84,1,0.16255,1,9,2,0,1
29418,40.7,1,0.79511,1,11,1,0,3
28480,45.9,1,0.30856999999999996,1,2,1,0,3
9880,41.95,1,0.31113,1,10,25,2,7
22334,12.44,1,0.97091,1,3,19,0,6
11940,12.32,1,0.48261000000000004,1,12,20,0,5
3146,278.5,1,0.1855,1,1,4,2,1
4049,76.58,0,0.45438999999999996,1,5,17,0,4
4015,82.96,1,0.29265,1,10,17,0,4
27030,135.0,1,0.6272300000000001,1,5,1,0,1
28777,66.67,1,0.42757,1,4,1,0,1
13743,93.12,1,0.60851,1,4,3,0,5
3678,49.5,1,0.3511,1,6,4,0,1
33549,35.2,1,1.02616,1,5,10,0,9
4146,66.49,0,0.5315,0,1,17,0,5
204,66.17,1,0.41953,1,2,5,0,7
7802,87.12,1,0.27663000000000004,1,1,22,0,6
30151,244.24,0,0.25801999999999997,1,4,1,0,3
33470,101.52,1,1.04001,1,8,10,2,2
17371,96.8,1,0.70308,0,11,7,0,8
26166,20.7,1,0.34098,0,3,2,1,1
2104,33.69,1,0.30825,1,6,4,0,3
16269,32.5,1,0.88402,1,2,15,0,2
23927,270.01,1,1.10598,0,11,2,0,7
17118,94.47,0,1.16875,1,11,7,0,2
9881,31.0,1,1.7923,1,10,25,0,7
29945,59.0,1,0.40634000000000003,1,9,1,0,3
19324,38.88,0,1.16432,0,5,23,0,4
28590,70.0,1,0.24273000000000003,1,7,1,0,8
5890,108.47,1,0.11839000000000001,1,8,18,0,1
14020,64.7,1,0.7664300000000001,1,11,3,0,5
17582,52.39,1,0.402,1,9,7,0,2
29231,14.4,1,0.39400999999999997,1,4,1,0,8
14779,8.89,1,0.49163,1,3,3,0,5
2656,49.58,1,0.20594,1,12,4,0,2
8880,0.0,1,0.29009,1,3,13,0,5
21549,23.12,1,0.7073,1,8,6,0,8
1382,40.07,1,0.19353,1,11,5,0,2
32293,58.62,1,0.03705,0,10,8,0,1
4983,57.92,1,0.165,1,12,21,0,2
22915,116.06,0,0.40242,0,4,9,0,1
25566,30.0,1,1.1799600000000001,1,7,2,0,3
32239,158.68,1,1.25401,1,12,8,1,3
25336,23.81,1,0.43849,1,10,2,0,1
12388,28.54,1,0.6250899999999999,1,10,20,0,5
31860,66.0,1,0.38126,1,5,8,0,9
2123,44.0,1,0.28176999999999996,1,9,4,0,7
13458,24.8,1,1.09701,1,11,11,0,5
20854,17.0,1,0.40498,1,8,6,0,1
29381,69.3,1,0.5332899999999999,0,9,1,0,1
14138,235.0,1,0.23305,1,9,3,2,2
25048,89.7,1,0.39261999999999997,1,9,2,0,1
18626,183.5,1,0.46889,1,11,14,2,1
11117,45.0,1,0.34909,1,10,16,2,6
30735,75.17,0,0.23535999999999999,1,8,1,0,3
1410,52.94,1,0.68508,0,2,5,0,3
20355,156.36,1,0.37394,1,2,6,0,2
15615,26.2,1,0.31465,0,7,3,0,1
15974,19.8,0,0.13887,0,11,15,0,1
6520,28.0,2,0.70029,1,8,18,0,1
8044,48.97,0,0.6126699999999999,1,12,22,0,6
8710,0.0,2,0.48861000000000004,0,9,13,0,4
8963,63.71,1,0.17800000000000002,1,5,13,1,7
20565,50.37,1,0.24056,1,10,6,0,8
17448,60.0,1,0.21179,1,7,7,0,2
11179,33.64,1,0.69994,0,1,16,0,7
15558,39.92,1,0.38637,1,3,3,0,5
6283,30.0,1,0.11813,1,8,18,0,2
25527,41.49,2,1.20146,1,4,2,0,1
28629,321.3,1,0.10147,1,8,1,0,1
3639,349.94,1,0.4136,1,2,4,2,1
25683,16.0,1,0.44105,0,5,2,0,6
16265,6.6,1,1.44016,1,2,15,0,2
16016,107.82,1,0.11414,1,11,15,0,2
10787,79.95,0,0.38392,1,12,16,0,7
16737,55.69,1,0.65873,1,5,7,0,2
20738,35.3,1,0.24056,0,4,6,0,8
26182,6.6,0,1.82333,1,4,2,0,3
7325,33.1,1,0.3808,1,9,12,0,1
25676,85.68,2,3.81242,1,5,2,0,3
13322,146.94,0,1.12038,0,4,11,0,1
17222,59.21,1,1.4706700000000001,0,3,7,0,2
8235,42.06,1,1.47286,0,9,22,0,6
10206,113.55,0,0.35586999999999996,1,5,24,0,7
32931,107.15,1,0.37422,1,1,10,0,9
22053,25.1,1,0.35655,1,3,19,1,6
27656,82.6,1,0.26075,1,3,1,0,8
10536,20.0,2,0.72444,1,6,24,0,4
8976,23.42,1,0.56,1,2,13,0,7
33058,29.7,1,1.14564,1,4,10,2,9
20802,115.89,1,0.2713,1,3,6,0,4
3742,23.0,1,0.48485,0,12,4,0,1
23325,19.05,0,0.8661200000000001,0,5,9,0,6
2793,24.0,1,0.12957,1,8,4,2,7
10141,33.0,0,1.4489100000000001,1,12,25,0,7
2631,314.9,1,0.39419,1,3,4,1,2
25320,41.0,0,0.43459,0,9,2,0,3
7828,89.45,1,0.25251999999999997,1,11,22,0,6
19570,38.0,1,1.1556,1,7,23,0,4
17729,37.74,1,0.5314300000000001,1,8,7,0,2
11476,96.4,1,1.9455799999999999,1,3,16,0,7
6195,16.5,1,0.36353,0,5,18,0,6
18701,104.0,1,0.40394,1,3,14,0,1
8413,17.37,0,1.30318,1,4,22,0,6
33750,10.0,1,0.72137,1,1,10,0,9
25686,22.54,1,1.20834,0,5,2,0,7
13548,76.2,1,0.9456,1,10,11,0,5
16714,112.74,1,0.9026799999999999,0,12,7,0,2
23582,56.1,1,0.16047999999999998,1,7,9,0,1
508,15.0,1,0.38077,1,5,5,0,4
9815,25.85,1,0.39557,1,4,25,0,7
7900,47.61,1,0.40010999999999997,1,7,22,0,6
21967,24.0,1,0.21335,1,4,19,0,4
11184,88.92,1,0.93217,0,3,16,0,7
14999,26.4,1,0.7753399999999999,1,4,3,0,1
18978,33.0,1,0.47438,1,7,14,0,4
6716,90.72,1,0.87956,1,11,12,0,2
30590,96.0,1,0.6832699999999999,0,5,1,0,3
8778,0.0,1,0.26442,0,11,13,0,7
32204,9.9,1,0.70582,1,5,8,0,1
29254,14.5,1,0.31368,1,5,1,0,6
32500,40.79,1,0.9208200000000001,0,11,8,0,3
22799,30.8,0,1.61331,1,10,9,0,1
25011,30.0,0,1.59667,1,5,2,1,3
14590,49.59,1,0.54518,1,11,3,1,2
26529,52.92,1,0.79943,1,12,1,0,3
4981,57.3,1,0.3745,1,3,21,0,2
18810,62.11,1,0.46889,0,7,14,0,1
